Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1668,0,0,8142,-702,0,0,791,614,1023,1023,-1
1672,0,0,8142,-704,0,0,791,614,1023,1023,-1
1676,0,0,8142,-706,0,0,790,618,1023,1022,-1
1680,0,0,8142,-707,0,0,791,616,1023,1022,-1
1684,0,0,8156,-709,0,0,790,615,1023,1023,-1
1688,0,0,8156,-711,0,0,791,614,1023,1023,-1
1692,0,0,8128,-713,0,0,791,616,1023,1023,-1
1696,0,0,8128,-714,0,0,791,614,1023,1023,-1
1700,0,0,8128,-716,0,0,791,611,1023,1023,-1
1704,0,0,8128,-718,0,0,792,612,1023,1023,-1
1708,0,0,8128,-720,0,0,790,611,1023,1023,-1
1712,0,0,8128,-722,0,0,790,607,1023,1023,-1
1716,0,0,8128,-723,0,0,791,605,1023,1023,-1
1720,0,0,8128,-725,0,0,790,609,1023,1023,-1
1724,0,0,8128,-727,0,0,791,610,1023,1023,-1
1728,0,0,8128,-729,0,0,791,610,1023,1023,-1
1732,0,0,8142,-730,0,0,791,612,1023,1023,-1
1736,0,0,8142,-732,0,0,791,613,1023,1023,-1
1740,0,0,8142,-734,0,0,790,612,1023,1023,-1
1744,0,0,8128,-736,0,0,790,614,1023,1023,-1
1748,0,0,8128,-738,0,0,791,616,1023,1023,-1
1752,0,0,8142,-739,0,0,790,615,1023,1023,-1
1756,0,0,8142,-741,0,0,790,615,1023,1023,-1
1760,0,0,8142,-743,0,0,790,616,1023,1023,-1
1764,0,0,8142,-745,0,0,790,619,1023,1023,-1
1768,0,0,8142,-746,0,0,790,619,1023,1023,-1
1772,0,0,8142,-748,0,0,790,619,1023,1023,-1
1776,0,0,8142,-750,0,0,791,621,1023,1022,-1
1780,0,0,8142,-752,0,0,791,620,1023,1023,-1
1784,0,0,8128,-754,0,0,790,619,1023,1023,-1
1788,0,0,8128,-755,0,0,791,618,1023,1023,-1
1792,0,0,8142,-757,0,0,790,620,1023,1023,-1
1796,0,0,8142,-759,0,0,791,621,1023,1023,-1
1800,0,0,8142,-761,0,0,790,617,1023,1023,-1
1804,0,0,8142,-762,0,0,790,615,1023,1023,-1
1808,0,0,8142,-764,0,0,790,617,1023,1023,-1
1812,0,0,8142,-766,0,0,790,618,1023,1022,-1
1816,0,0,8142,-768,0,0,790,617,1023,1023,-1
1820,0,0,8142,-770,0,0,791,615,1023,1023,-1
1824,0,0,8156,-771,0,0,789,613,1023,1023,-1
1828,0,0,8156,-773,0,0,791,613,1023,1023,-1
1832,0,0,8156,-775,0,0,790,613,1023,1023,-1
1836,0,0,8156,-777,0,0,789,612,1023,1023,-1
1840,0,0,8156,-778,0,0,791,612,1023,1023,-1
1844,0,0,8142,-780,0,0,789,613,1023,1023,-1
1848,0,0,8142,-782,0,0,790,614,1023,1023,-1
