Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1728,0,0,8087,0,0,-1509,667,590,1023,1023,-1
1732,0,0,8100,0,0,-1512,666,594,1023,1023,-1
1736,0,0,8100,0,0,-1516,667,593,1023,1023,-1
1740,0,0,8100,0,0,-1520,665,594,1023,1023,-1
1744,0,0,8100,0,0,-1523,666,590,1023,1023,-1
1748,0,0,8100,0,0,-1527,666,593,1023,1023,-1
1752,0,0,8087,0,0,-1530,666,593,1023,1023,-1
1756,0,0,8087,0,0,-1534,667,598,1023,1023,-1
1760,0,0,8087,0,0,-1538,667,596,1023,1023,-1
1764,0,0,8087,0,0,-1541,666,601,1023,1023,-1
1768,0,0,8087,0,0,-1545,667,596,1023,1023,-1
1772,0,0,8087,0,0,-1549,666,600,1023,1023,-1
1776,0,0,8087,0,0,-1552,666,598,1023,1023,-1
1780,0,0,8087,0,0,-1556,667,603,1023,1023,-1
1784,0,0,8087,0,0,-1560,666,599,1023,1023,-1
1788,0,0,8087,0,0,-1563,667,605,1023,1023,-1
1792,0,0,8100,0,0,-1567,667,602,1023,1023,-1
1796,0,0,8100,0,0,-1570,666,607,1023,1023,-1
1800,0,0,8100,0,0,-1574,667,602,1023,1023,-1
1804,0,0,8087,0,0,-1578,668,606,1023,1023,-1
1808,0,0,8087,0,0,-1581,667,603,1023,1023,-1
1812,0,0,8087,0,0,-1585,667,608,1023,1023,-1
1816,0,0,8087,0,0,-1589,666,606,1023,1023,-1
1820,0,0,8087,0,0,-1592,667,610,1023,1023,-1
1824,0,0,8100,0,0,-1596,666,606,1023,1023,-1
1828,0,0,8100,0,0,-1600,666,606,1023,1023,-1
