Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1744,0,0,8183,738,0,0,654,622,1023,1023,-1
1748,0,0,8183,740,0,0,653,618,1023,1023,-1
1752,0,0,8183,741,0,0,652,617,1023,1023,-1
1756,0,0,8183,743,0,0,650,616,1023,1023,-1
1760,0,0,8183,745,0,0,650,614,1023,1023,-1
1764,0,0,8170,746,0,0,649,612,1023,1023,-1
1768,0,0,8170,748,0,0,648,608,1023,1023,-1
1772,0,0,8170,750,0,0,648,608,1023,1023,-1
1776,0,0,8170,752,0,0,648,610,1023,1023,-1
1780,0,0,8170,754,0,0,647,608,1023,1023,-1
1784,0,0,8170,755,0,0,646,606,1023,1023,-1
1788,0,0,8170,757,0,0,647,606,1023,1023,-1
1792,0,0,8197,759,0,0,646,606,1023,1023,-1
1796,0,0,8197,761,0,0,646,606,1023,1023,-1
1800,0,0,8197,762,0,0,646,606,1023,1023,-1
1804,0,0,8156,764,0,0,647,606,1023,1023,-1
1808,0,0,8156,766,0,0,647,606,1023,1023,-1
1812,0,0,8170,768,0,0,647,607,1023,1023,-1
1816,0,0,8170,770,0,0,647,608,1023,1023,-1
1820,0,0,8170,771,0,0,647,608,1023,1023,-1
1824,0,0,8183,773,0,0,648,608,1023,1023,-1
1828,0,0,8183,775,0,0,648,611,1023,1023,-1
1832,0,0,8170,776,0,0,648,613,1023,1023,-1
1836,0,0,8170,778,0,0,648,613,1023,1023,-1
1840,0,0,8170,780,0,0,649,610,1023,1023,-1
1844,0,0,8183,782,0,0,650,611,1023,1023,-1
1848,0,0,8183,784,0,0,650,611,1023,1023,-1
1852,0,0,8183,785,0,0,651,610,1023,1023,-1
1856,0,0,8183,787,0,0,651,610,1023,1023,-1
1860,0,0,8183,789,0,0,653,609,1023,1023,-1
1864,0,0,8170,791,0,0,653,604,1023,1023,-1
1868,0,0,8170,792,0,0,653,603,1023,1023,-1
1872,0,0,8170,794,0,0,655,602,1023,1023,-1
1876,0,0,8170,796,0,0,654,602,1023,1023,-1
1880,0,0,8170,798,0,0,655,603,1023,1023,-1
1884,0,0,8156,800,0,0,657,600,1023,1023,-1
1888,0,0,8156,801,0,0,657,599,1023,1023,-1
1892,0,0,8170,803,0,0,658,601,1023,1023,-1
1896,0,0,8170,805,0,0,659,602,1023,1023,-1
1900,0,0,8170,806,0,0,660,604,1023,1023,-1
1904,0,0,8183,808,0,0,660,604,1023,1023,-1
1908,0,0,8183,810,0,0,661,605,1023,1023,-1
1912,0,0,8170,812,0,0,662,604,1023,1023,-1
